User,GestureType,IterationNumber,#TrainingExamples,TrainingSetSize,TrainingSetContents,Candidate,RecoResultGestureType,Correct/Incorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
s10,right_curly_brace,1,1,16,,s10-right_curly_brace-8,right_curly_brace,1,0.9145419254686206,s10-right_curly_brace-3,s10-right_curly_brace-3-0.9145419254686206:::s10-check-8-0.6668798408063785:::s10-left_curly_brace-7-0.6577324110642709:::s10-caret-3-0.6199330475353775:::s10-arrow-9-0.6160991952539997:::s10-right_sq_bracket-6-0.6075350206859444:::s10-v-9-0.5686080514364916:::s10-left_sq_bracket-8-0.557992411633399:::s10-question_mark-3-0.5386018612135277:::s10-star-9-0.47379626121508744:::s10-rectangle-5-0.47277324219367656:::s10-pigtail-8-0.44248624033507034:::s10-x-2-0.4328427313260116:::s10-triangle-7-0.42604757161940954:::s10-delete_mark-7-0.39963953926041584:::s10-circle-5-0.364200550885599:::
s10,right_sq_bracket,1,1,16,,s10-right_sq_bracket-8,right_sq_bracket,1,0.9520599743986776,s10-right_sq_bracket-6,s10-right_sq_bracket-6-0.9520599743986776:::s10-caret-3-0.8886817411474783:::s10-question_mark-3-0.7691466878144243:::s10-delete_mark-7-0.6387550426782684:::s10-arrow-9-0.6234258934910779:::s10-pigtail-8-0.6112720037414738:::s10-right_curly_brace-3-0.5692755195963501:::s10-check-8-0.5567852458218132:::s10-x-2-0.5070003138224571:::s10-left_curly_brace-7-0.478429929763742:::s10-v-9-0.39986817112176454:::s10-star-9-0.39232406438660306:::s10-left_sq_bracket-8-0.3726125119934889:::s10-triangle-7-0.35845120099498917:::s10-rectangle-5-0.29392120237409636:::s10-circle-5-0.20707117616741866:::
s10,star,1,1,16,,s10-star-8,star,1,0.8802243479586147,s10-star-9,s10-star-9-0.8802243479586147:::s10-x-2-0.5354749763607456:::s10-arrow-9-0.5083831615888886:::s10-right_curly_brace-3-0.48868935285044945:::s10-check-8-0.4303123864693654:::s10-triangle-7-0.4186587013246713:::s10-pigtail-8-0.4146883573452209:::s10-v-9-0.40222109000054496:::s10-left_curly_brace-7-0.399286862342078:::s10-delete_mark-7-0.3938005746090387:::s10-right_sq_bracket-6-0.39048961628666:::s10-left_sq_bracket-8-0.3900239854456714:::s10-caret-3-0.36781039822717154:::s10-rectangle-5-0.36106283483239154:::s10-question_mark-3-0.3561662064911506:::s10-circle-5-0.2615840044015134:::
s10,triangle,1,1,16,,s10-triangle-10,triangle,1,0.863142646590274,s10-triangle-7,s10-triangle-7-0.863142646590274:::s10-circle-5-0.806881143216921:::s10-rectangle-5-0.7947544861263247:::s10-left_sq_bracket-8-0.7618227668745376:::s10-v-9-0.6661005143010879:::s10-x-2-0.6520162550062012:::s10-check-8-0.5628727197737062:::s10-pigtail-8-0.5449896385917139:::s10-arrow-9-0.49302169060683765:::s10-left_curly_brace-7-0.4773819014458025:::s10-delete_mark-7-0.46012442303544754:::s10-question_mark-3-0.3800754128827504:::s10-right_curly_brace-3-0.37489599493743386:::s10-star-9-0.35893553341170137:::s10-right_sq_bracket-6-0.29681363182906473:::s10-caret-3-0.29151808627334685:::
s10,v,1,1,16,,s10-v-4,v,1,0.8657837943038168,s10-v-9,s10-v-9-0.8657837943038168:::s10-left_sq_bracket-8-0.7401558914458631:::s10-delete_mark-7-0.6848847281902832:::s10-rectangle-5-0.6795242032590348:::s10-pigtail-8-0.6707090379588165:::s10-triangle-7-0.6464493286031844:::s10-check-8-0.6431972948220162:::s10-circle-5-0.6166198496535229:::s10-x-2-0.5573037773097691:::s10-left_curly_brace-7-0.5402938787417584:::s10-right_curly_brace-3-0.508243330239631:::s10-question_mark-3-0.5071187958634396:::s10-arrow-9-0.48361628932273737:::s10-right_sq_bracket-6-0.46341116785759506:::s10-caret-3-0.43935639265272786:::s10-star-9-0.3909684880645895:::
s10,x,1,1,16,,s10-x-8,x,1,0.902431472561999,s10-x-2,s10-x-2-0.902431472561999:::s10-pigtail-8-0.708655508664477:::s10-arrow-9-0.6847185937152083:::s10-triangle-7-0.6843033697803192:::s10-left_sq_bracket-8-0.6495870763397749:::s10-rectangle-5-0.6351044669019565:::s10-circle-5-0.5934191873355459:::s10-star-9-0.5449133944573346:::s10-v-9-0.5416522796332062:::s10-question_mark-3-0.4997822510419403:::s10-right_sq_bracket-6-0.4884690729533364:::s10-caret-3-0.48003268597340054:::s10-check-8-0.4673508898415064:::s10-delete_mark-7-0.4643822517156765:::s10-left_curly_brace-7-0.4195793616306145:::s10-right_curly_brace-3-0.394147026676543:::
s11,arrow,1,1,16,,s11-arrow-8,arrow,1,0.8647107496164166,s11-arrow-7,s11-arrow-7-0.8647107496164166:::s11-pigtail-4-0.7165833824257958:::s11-x-7-0.6641143135678074:::s11-caret-7-0.6571473467049062:::s11-right_sq_bracket-5-0.6018234798759434:::s11-star-5-0.5650482521428146:::s11-right_curly_brace-7-0.5649890142808964:::s11-delete_mark-7-0.5128383140015396:::s11-question_mark-10-0.47649011114544226:::s11-left_curly_brace-7-0.4513958827846791:::s11-check-4-0.4476141211312933:::s11-triangle-9-0.43592920642589517:::s11-v-8-0.4349551315502769:::s11-rectangle-8-0.4233787863884064:::s11-left_sq_bracket-10-0.38498403632340783:::s11-circle-9-0.3284282692775178:::
s11,caret,1,1,16,,s11-caret-9,caret,1,0.9160241566525974,s11-caret-7,s11-caret-7-0.9160241566525974:::s11-right_sq_bracket-5-0.757610578487597:::s11-arrow-7-0.703039184052387:::s11-pigtail-4-0.6754533351328459:::s11-right_curly_brace-7-0.6487158946218415:::s11-delete_mark-7-0.6371262134706885:::s11-question_mark-10-0.6207646611361433:::s11-check-4-0.5082649915605507:::s11-x-7-0.4898562500781132:::s11-v-8-0.4718049122290594:::s11-left_curly_brace-7-0.4699295478615375:::s11-star-5-0.35279515254767724:::s11-left_sq_bracket-10-0.3461189509770628:::s11-rectangle-8-0.31538088748842963:::s11-triangle-9-0.31464498850344413:::s11-circle-9-0.23032747259986064:::
s11,check,1,1,16,,s11-check-1,check,1,0.9641493584096706,s11-check-4,s11-check-4-0.9641493584096706:::s11-left_curly_brace-7-0.7891697698388775:::s11-right_curly_brace-7-0.726917978658943:::s11-left_sq_bracket-10-0.7242507742232346:::s11-question_mark-10-0.7122995050003509:::s11-right_sq_bracket-5-0.6579223684915917:::s11-v-8-0.6392448517927896:::s11-rectangle-8-0.5941792578914371:::s11-triangle-9-0.5777284707333088:::s11-arrow-7-0.5415546374691846:::s11-circle-9-0.5327395810778758:::s11-caret-7-0.5264330327019389:::s11-delete_mark-7-0.5154395200832282:::s11-x-7-0.4968134565809019:::s11-star-5-0.43644128949276273:::s11-pigtail-4-0.43554681552940633:::
s11,circle,1,1,16,,s11-circle-10,circle,1,0.923858365732618,s11-circle-9,s11-circle-9-0.923858365732618:::s11-rectangle-8-0.8219492710829426:::s11-triangle-9-0.8144026029903492:::s11-left_sq_bracket-10-0.7087650247677508:::s11-v-8-0.609206589128034:::s11-x-7-0.5765136907245864:::s11-check-4-0.5336914606942103:::s11-left_curly_brace-7-0.524072106300369:::s11-pigtail-4-0.4485501328739656:::s11-question_mark-10-0.3970811840448132:::s11-right_curly_brace-7-0.37050200068556793:::s11-arrow-7-0.35497043806796047:::s11-delete_mark-7-0.3049631011267038:::s11-right_sq_bracket-5-0.29327292986471154:::s11-star-5-0.26562239820337097:::s11-caret-7-0.22974682355475706:::
s11,delete_mark,1,1,16,,s11-delete_mark-6,delete_mark,1,0.8401894460182024,s11-delete_mark-7,s11-delete_mark-7-0.8401894460182024:::s11-caret-7-0.638059168903629:::s11-right_sq_bracket-5-0.5637126198092489:::s11-arrow-7-0.5123420468148209:::s11-v-8-0.4955015452942665:::s11-question_mark-10-0.43725604794032014:::s11-right_curly_brace-7-0.4057908299996791:::s11-pigtail-4-0.4012092291591881:::s11-check-4-0.3896170211918111:::s11-x-7-0.3559824431124361:::s11-star-5-0.3531492325952531:::s11-rectangle-8-0.3339650750250419:::s11-triangle-9-0.3280009539986213:::s11-left_curly_brace-7-0.2631226421613647:::s11-circle-9-0.25380189707000833:::s11-left_sq_bracket-10-0.25023110129297843:::
s11,left_curly_brace,1,1,16,,s11-left_curly_brace-5,left_curly_brace,1,0.9109138570374279,s11-left_curly_brace-7,s11-left_curly_brace-7-0.9109138570374279:::s11-check-4-0.8275829713038845:::s11-left_sq_bracket-10-0.7556835194882584:::s11-right_curly_brace-7-0.7416619880358889:::s11-question_mark-10-0.6605919156950377:::s11-v-8-0.6272937514294861:::s11-rectangle-8-0.6096191812637128:::s11-right_sq_bracket-5-0.5875891695243012:::s11-triangle-9-0.5517238714884722:::s11-circle-9-0.5415563630248391:::s11-arrow-7-0.5203714386391999:::s11-caret-7-0.458556671739237:::s11-x-7-0.44636258428277176:::s11-star-5-0.4059573664053563:::s11-pigtail-4-0.4042737805639187:::s11-delete_mark-7-0.3957189057693171:::
s11,left_sq_bracket,1,1,16,,s11-left_sq_bracket-3,left_sq_bracket,1,0.9301194966516464,s11-left_sq_bracket-10,s11-left_sq_bracket-10-0.9301194966516464:::s11-left_curly_brace-7-0.7772900774269936:::s11-rectangle-8-0.7366206657455602:::s11-check-4-0.7210039817945753:::s11-triangle-9-0.6805915387166943:::s11-circle-9-0.6753745353414888:::s11-right_curly_brace-7-0.6288772294452032:::s11-question_mark-10-0.6152052465115249:::s11-v-8-0.6023395642732019:::s11-x-7-0.5774673795324774:::s11-right_sq_bracket-5-0.5248504996868022:::s11-arrow-7-0.49102063287086906:::s11-pigtail-4-0.41335318179741143:::s11-caret-7-0.40039358621122345:::s11-delete_mark-7-0.3274387518720008:::s11-star-5-0.3235075571522962:::
s11,pigtail,1,1,16,,s11-pigtail-3,pigtail,1,0.9113676393932498,s11-pigtail-4,s11-pigtail-4-0.9113676393932498:::s11-x-7-0.7260380760014349:::s11-arrow-7-0.6869735794859091:::s11-caret-7-0.6680882695949184:::s11-v-8-0.5731421767821316:::s11-triangle-9-0.5482503235894467:::s11-right_sq_bracket-5-0.5346177894852089:::s11-rectangle-8-0.5232833903713605:::s11-question_mark-10-0.4968836295268375:::s11-delete_mark-7-0.48714674821238324:::s11-right_curly_brace-7-0.4646971256510454:::s11-circle-9-0.4628461634067297:::s11-star-5-0.43498557792931125:::s11-left_curly_brace-7-0.3863067879904355:::s11-left_sq_bracket-10-0.37553496580673484:::s11-check-4-0.3698642429778549:::
s11,question_mark,1,1,16,,s11-question_mark-4,question_mark,1,0.9203551834497982,s11-question_mark-10,s11-question_mark-10-0.9203551834497982:::s11-right_sq_bracket-5-0.8079724912734048:::s11-right_curly_brace-7-0.7868679518477752:::s11-check-4-0.7065572492435093:::s11-caret-7-0.6688281303524506:::s11-left_curly_brace-7-0.6477339600958584:::s11-left_sq_bracket-10-0.5658258605837267:::s11-arrow-7-0.5397218052342799:::s11-pigtail-4-0.5394937020170656:::s11-delete_mark-7-0.48456997931633494:::s11-v-8-0.4426316168028669:::s11-x-7-0.4253720507089028:::s11-rectangle-8-0.4224420744492142:::s11-triangle-9-0.39113592416866294:::s11-circle-9-0.3621158714131323:::s11-star-5-0.32647702337397966:::
s11,rectangle,1,1,16,,s11-rectangle-9,rectangle,1,0.8974244924053614,s11-rectangle-8,s11-rectangle-8-0.8974244924053614:::s11-circle-9-0.8614217553851489:::s11-triangle-9-0.8331161059595276:::s11-left_sq_bracket-10-0.7486536275154467:::s11-v-8-0.7012615018916579:::s11-x-7-0.6554386650154187:::s11-check-4-0.6132407210736639:::s11-left_curly_brace-7-0.6107062461759:::s11-pigtail-4-0.5365958591702459:::s11-question_mark-10-0.4870234480590382:::s11-right_curly_brace-7-0.460536207725474:::s11-arrow-7-0.4360431428117413:::s11-delete_mark-7-0.4168719497081512:::s11-right_sq_bracket-5-0.3835023159839598:::s11-star-5-0.35641100986321705:::s11-caret-7-0.3080788948768106:::
s11,right_curly_brace,1,1,16,,s11-right_curly_brace-5,right_curly_brace,1,0.9566712458897834,s11-right_curly_brace-7,s11-right_curly_brace-7-0.9566712458897834:::s11-right_sq_bracket-5-0.8034964932516742:::s11-question_mark-10-0.7909095919291247:::s11-check-4-0.7317070219522324:::s11-left_curly_brace-7-0.7060210691719054:::s11-caret-7-0.6510738279957928:::s11-arrow-7-0.6267926478041378:::s11-left_sq_bracket-10-0.5925883404978236:::s11-rectangle-8-0.45660456276806805:::s11-v-8-0.45487203293790524:::s11-pigtail-4-0.4484775126892956:::s11-delete_mark-7-0.4275206382244733:::s11-star-5-0.38444082892141007:::s11-circle-9-0.37816183940780224:::s11-triangle-9-0.36800459268779195:::s11-x-7-0.36543471007820283:::
s11,right_sq_bracket,1,1,16,,s11-right_sq_bracket-7,right_sq_bracket,1,0.9204315972992623,s11-right_sq_bracket-5,s11-right_sq_bracket-5-0.9204315972992623:::s11-caret-7-0.7848563426067914:::s11-right_curly_brace-7-0.7494070238897808:::s11-question_mark-10-0.7381181128964391:::s11-arrow-7-0.660252261690754:::s11-check-4-0.6179734946534567:::s11-delete_mark-7-0.5865919039392958:::s11-left_curly_brace-7-0.5545344289547786:::s11-pigtail-4-0.4970157847919662:::s11-left_sq_bracket-10-0.47334213372978096:::s11-v-8-0.4191423978276776:::s11-x-7-0.38258168691796823:::s11-rectangle-8-0.37639226911276824:::s11-star-5-0.3453668606205885:::s11-triangle-9-0.31297506850644496:::s11-circle-9-0.2816634734286352:::
s11,star,1,1,16,,s11-star-1,star,1,0.889983976088519,s11-star-5,s11-star-5-0.889983976088519:::s11-arrow-7-0.5746736669429424:::s11-x-7-0.5054343425625951:::s11-v-8-0.47189774745626434:::s11-pigtail-4-0.4452864320940123:::s11-left_curly_brace-7-0.44152220805388576:::s11-check-4-0.4254084181363019:::s11-triangle-9-0.40853730115044795:::s11-delete_mark-7-0.4069018621147641:::s11-right_curly_brace-7-0.40052108305227996:::s11-right_sq_bracket-5-0.38431658967998217:::s11-rectangle-8-0.3803459622716404:::s11-caret-7-0.3711556979842071:::s11-left_sq_bracket-10-0.3574065754872826:::s11-question_mark-10-0.34181895083640346:::s11-circle-9-0.30263499206673883:::
s11,triangle,1,1,16,,s11-triangle-5,triangle,1,0.9244201163894682,s11-triangle-9,s11-triangle-9-0.9244201163894682:::s11-rectangle-8-0.8084367255707894:::s11-circle-9-0.7847323668012279:::s11-left_sq_bracket-10-0.6940389377702518:::s11-x-7-0.6767606075071411:::s11-v-8-0.673289972111569:::s11-check-4-0.587933063080335:::s11-left_curly_brace-7-0.5714976492980676:::s11-pigtail-4-0.5658262120635436:::s11-arrow-7-0.48081549142840796:::s11-star-5-0.4340248728549898:::s11-question_mark-10-0.43206493848834693:::s11-delete_mark-7-0.4013514788363479:::s11-right_curly_brace-7-0.3879147993019614:::s11-right_sq_bracket-5-0.363156421574498:::s11-caret-7-0.3061328442828527:::
s11,v,1,1,16,,s11-v-9,v,1,0.8824754886675866,s11-v-8,s11-v-8-0.8824754886675866:::s11-rectangle-8-0.7093606469688833:::s11-left_sq_bracket-10-0.706974766088897:::s11-triangle-9-0.7007620956211933:::s11-circle-9-0.6866913530471797:::s11-left_curly_brace-7-0.6761936546228167:::s11-check-4-0.6288376221782879:::s11-x-7-0.5569017888064018:::s11-pigtail-4-0.5494393863183806:::s11-delete_mark-7-0.5408090221539678:::s11-question_mark-10-0.48207513856735307:::s11-right_curly_brace-7-0.47048098202190414:::s11-arrow-7-0.4662564852281438:::s11-star-5-0.4306417189106939:::s11-right_sq_bracket-5-0.3984160628908283:::s11-caret-7-0.3761299605350167:::
s11,x,1,1,16,,s11-x-1,x,1,0.9264730028502675,s11-x-7,s11-x-7-0.9264730028502675:::s11-pigtail-4-0.771328858394716:::s11-triangle-9-0.6665101205265128:::s11-rectangle-8-0.6359106155055458:::s11-arrow-7-0.6254435088660133:::s11-v-8-0.5600956270995558:::s11-circle-9-0.5562277250781107:::s11-left_sq_bracket-10-0.5423903513650974:::s11-star-5-0.5103824238151371:::s11-caret-7-0.5012213277622964:::s11-question_mark-10-0.4764717051384144:::s11-check-4-0.46925651642458344:::s11-delete_mark-7-0.46270564060702757:::s11-left_curly_brace-7-0.436208314301188:::s11-right_sq_bracket-5-0.4336722016137071:::s11-right_curly_brace-7-0.3911940207468835:::
s06,arrow,1,1,16,,s06-arrow-8,arrow,1,0.8953295844444564,s06-arrow-9,s06-arrow-9-0.8953295844444564:::s06-caret-7-0.7276163341989776:::s06-pigtail-7-0.7050443165865097:::s06-x-1-0.6599986152899171:::s06-right_curly_brace-3-0.623130761380065:::s06-right_sq_bracket-5-0.6131755024394558:::s06-question_mark-6-0.5445342208267512:::s06-left_curly_brace-6-0.5240623747828201:::s06-star-10-0.5162812925993925:::s06-check-4-0.5052177345973933:::s06-v-4-0.5001797313958097:::s06-delete_mark-2-0.49631668205596435:::s06-left_sq_bracket-5-0.47996189486333996:::s06-triangle-2-0.4720336198817425:::s06-rectangle-9-0.45960386903434436:::s06-circle-6-0.35990146092846753:::
s06,caret,1,1,16,,s06-caret-5,caret,1,0.9381330943902919,s06-caret-7,s06-caret-7-0.9381330943902919:::s06-question_mark-6-0.752721237040776:::s06-pigtail-7-0.7131003029518342:::s06-arrow-9-0.6684140204223941:::s06-right_sq_bracket-5-0.6658952606534785:::s06-right_curly_brace-3-0.6280095393808391:::s06-delete_mark-2-0.5538554927863106:::s06-x-1-0.5288864909178632:::s06-left_curly_brace-6-0.5186794115143161:::s06-check-4-0.5050916642303338:::s06-left_sq_bracket-5-0.44142945859395166:::s06-star-10-0.4045129946769428:::s06-v-4-0.4033936223433252:::s06-rectangle-9-0.32316463065681356:::s06-triangle-2-0.3163439441772301:::s06-circle-6-0.2250388578279764:::
s06,check,1,1,16,,s06-check-9,check,1,0.973197843523573,s06-check-4,s06-check-4-0.973197843523573:::s06-left_curly_brace-6-0.7859871111863044:::s06-left_sq_bracket-5-0.7858172078519773:::s06-right_curly_brace-3-0.7310050698023913:::s06-v-4-0.6934837144843373:::s06-triangle-2-0.6417060297634041:::s06-rectangle-9-0.6212713244299977:::s06-right_sq_bracket-5-0.6151825434306342:::s06-arrow-9-0.558842531188604:::s06-circle-6-0.5554620037945077:::s06-caret-7-0.5170594279916043:::s06-x-1-0.5120965630788532:::s06-question_mark-6-0.49189091688415887:::s06-delete_mark-2-0.43325262454829927:::s06-pigtail-7-0.4086504917328899:::s06-star-10-0.3714736390357899:::
s06,circle,1,1,16,,s06-circle-5,circle,1,0.947235161532094,s06-circle-6,s06-circle-6-0.947235161532094:::s06-rectangle-9-0.8570330348445225:::s06-triangle-2-0.7874702094466302:::s06-v-4-0.6549839906464163:::s06-x-1-0.5987908755733967:::s06-left_sq_bracket-5-0.5750521169163509:::s06-check-4-0.5644022866729681:::s06-left_curly_brace-6-0.4762297503075056:::s06-arrow-9-0.42364264781949257:::s06-right_curly_brace-3-0.4177544929753496:::s06-pigtail-7-0.35764217107074925:::s06-right_sq_bracket-5-0.342247364754098:::s06-delete_mark-2-0.3222686489830502:::s06-star-10-0.2510948968562292:::s06-question_mark-6-0.25077973883148597:::s06-caret-7-0.20279587861571868:::
s06,delete_mark,1,1,16,,s06-delete_mark-4,delete_mark,1,0.8815273353430179,s06-delete_mark-2,s06-delete_mark-2-0.8815273353430179:::s06-v-4-0.626814878257151:::s06-question_mark-6-0.5892724762576793:::s06-caret-7-0.536258810279717:::s06-x-1-0.5006355632633152:::s06-arrow-9-0.4962482198283723:::s06-check-4-0.47416521517196575:::s06-star-10-0.4656347424306506:::s06-rectangle-9-0.46404050755382054:::s06-triangle-2-0.4550251005627701:::s06-pigtail-7-0.4195953681785277:::s06-right_sq_bracket-5-0.4126450745482685:::s06-right_curly_brace-3-0.37911724765328725:::s06-left_sq_bracket-5-0.3702021019643422:::s06-left_curly_brace-6-0.3673270425672285:::s06-circle-6-0.35549160425564574:::
s06,left_curly_brace,1,1,16,,s06-left_curly_brace-7,left_curly_brace,1,0.9325885082226193,s06-left_curly_brace-6,s06-left_curly_brace-6-0.9325885082226193:::s06-left_sq_bracket-5-0.8878852811813696:::s06-check-4-0.7795906689558303:::s06-right_curly_brace-3-0.7554047546671302:::s06-right_sq_bracket-5-0.7233638133189866:::s06-v-4-0.5757359606328227:::s06-rectangle-9-0.5666069746718772:::s06-caret-7-0.5507843857664609:::s06-arrow-9-0.5422896309643559:::s06-triangle-2-0.5323384715872648:::s06-circle-6-0.47002365771230226:::s06-question_mark-6-0.46732903848785723:::s06-pigtail-7-0.42444375785554056:::s06-x-1-0.39891064483245964:::s06-star-10-0.3837472965901997:::s06-delete_mark-2-0.30434470490299337:::
s06,left_sq_bracket,1,1,16,,s06-left_sq_bracket-3,left_sq_bracket,1,0.981589417222779,s06-left_sq_bracket-5,s06-left_sq_bracket-5-0.981589417222779:::s06-left_curly_brace-6-0.882855892285888:::s06-check-4-0.7730009721333226:::s06-right_curly_brace-3-0.7099897432519596:::s06-right_sq_bracket-5-0.6741368529932534:::s06-rectangle-9-0.6311021541691764:::s06-v-4-0.6092280922608587:::s06-triangle-2-0.6062642315328712:::s06-circle-6-0.556128588980182:::s06-arrow-9-0.5027684842800094:::s06-caret-7-0.47349352236455955:::s06-x-1-0.44273784653829107:::s06-question_mark-6-0.4124322062174369:::s06-pigtail-7-0.3814264661060337:::s06-star-10-0.36364151565539615:::s06-delete_mark-2-0.29605269669574974:::
s06,pigtail,1,1,16,,s06-pigtail-3,pigtail,1,0.7669721434767807,s06-pigtail-7,s06-pigtail-7-0.7669721434767807:::s06-x-1-0.6661385573351482:::s06-caret-7-0.6616634447443657:::s06-arrow-9-0.6057705788080727:::s06-question_mark-6-0.5838471549345554:::s06-v-4-0.5156663028560976:::s06-rectangle-9-0.47701514998652006:::s06-triangle-2-0.4603346290214144:::s06-circle-6-0.4374558574012667:::s06-right_sq_bracket-5-0.4362636700016487:::s06-right_curly_brace-3-0.4280430118382531:::s06-delete_mark-2-0.4167560989207255:::s06-left_curly_brace-6-0.4080146612364398:::s06-check-4-0.3934002635294932:::s06-star-10-0.37323865319553917:::s06-left_sq_bracket-5-0.3564442457068372:::
s06,question_mark,1,1,16,,s06-question_mark-7,question_mark,1,0.879599931914084,s06-question_mark-6,s06-question_mark-6-0.879599931914084:::s06-caret-7-0.7864293703148986:::s06-right_sq_bracket-5-0.6119818974944755:::s06-pigtail-7-0.6085477370271395:::s06-delete_mark-2-0.6061223264962061:::s06-right_curly_brace-3-0.5146642110016859:::s06-arrow-9-0.5039228950284278:::s06-check-4-0.46425301887453785:::s06-x-1-0.44744915527209406:::s06-left_curly_brace-6-0.44635550052117035:::s06-left_sq_bracket-5-0.3900413490787372:::s06-star-10-0.35968296024502155:::s06-v-4-0.3463879564437362:::s06-triangle-2-0.29632365707070896:::s06-rectangle-9-0.2731209560426555:::s06-circle-6-0.2022058975715818:::
s06,rectangle,1,1,16,,s06-rectangle-5,rectangle,1,0.9763927980057683,s06-rectangle-9,s06-rectangle-9-0.9763927980057683:::s06-circle-6-0.8420475858477762:::s06-triangle-2-0.8110710800672425:::s06-v-4-0.7273210147913804:::s06-x-1-0.6484546236295045:::s06-left_sq_bracket-5-0.6296948318842098:::s06-check-4-0.6041612495488211:::s06-left_curly_brace-6-0.5452162148409336:::s06-arrow-9-0.5191537310561993:::s06-right_curly_brace-3-0.49153177546794247:::s06-pigtail-7-0.44228925960935106:::s06-delete_mark-2-0.4210401243940264:::s06-right_sq_bracket-5-0.416227479671635:::s06-star-10-0.3528882454709147:::s06-caret-7-0.3055597734539125:::s06-question_mark-6-0.26017471177556073:::
s06,right_curly_brace,1,1,16,,s06-right_curly_brace-10,right_curly_brace,1,0.8640875768270774,s06-right_curly_brace-3,s06-right_curly_brace-3-0.8640875768270774:::s06-right_sq_bracket-5-0.8270245770363525:::s06-left_curly_brace-6-0.7814240540687336:::s06-left_sq_bracket-5-0.7454772750698198:::s06-check-4-0.7051322315365818:::s06-caret-7-0.6359139263437593:::s06-arrow-9-0.5697000674264618:::s06-question_mark-6-0.5116167555869908:::s06-rectangle-9-0.5105218626845203:::s06-v-4-0.5039380318381735:::s06-triangle-2-0.45855161086777074:::s06-star-10-0.4482929930489251:::s06-pigtail-7-0.42825989145181886:::s06-circle-6-0.42679140631197665:::s06-delete_mark-2-0.38950095331139045:::s06-x-1-0.35603517617149205:::
s06,right_sq_bracket,1,1,16,,s06-right_sq_bracket-7,right_sq_bracket,1,0.9516854887853362,s06-right_sq_bracket-5,s06-right_sq_bracket-5-0.9516854887853362:::s06-right_curly_brace-3-0.7750766196299063:::s06-caret-7-0.7140657878498314:::s06-left_curly_brace-6-0.6893262549036745:::s06-left_sq_bracket-5-0.6626153458330604:::s06-question_mark-6-0.6182050815693498:::s06-check-4-0.6180481810977094:::s06-arrow-9-0.5738499616119996:::s06-pigtail-7-0.4627905813426755:::s06-delete_mark-2-0.45535313052631843:::s06-rectangle-9-0.4195325286322703:::s06-star-10-0.37977679259932684:::s06-triangle-2-0.36451397832743393:::s06-v-4-0.36054295011497295:::s06-circle-6-0.3317517304073957:::s06-x-1-0.3067232337788366:::
s06,star,1,1,16,,s06-star-5,star,1,0.8867280164631514,s06-star-10,s06-star-10-0.8867280164631514:::s06-x-1-0.48170640948371113:::s06-arrow-9-0.4753168087073928:::s06-delete_mark-2-0.4627844639563571:::s06-v-4-0.4303541151172585:::s06-right_curly_brace-3-0.4216179418479208:::s06-rectangle-9-0.3855299743409931:::s06-pigtail-7-0.3852369763042881:::s06-left_sq_bracket-5-0.37336493455701336:::s06-left_curly_brace-6-0.37106817803488734:::s06-caret-7-0.3679401368881887:::s06-triangle-2-0.36011475286377614:::s06-right_sq_bracket-5-0.3538276069433711:::s06-check-4-0.34983213625527154:::s06-question_mark-6-0.3339991321142417:::s06-circle-6-0.2752248638823419:::
s06,triangle,1,1,16,,s06-triangle-6,triangle,1,0.932766129275987,s06-triangle-2,s06-triangle-2-0.932766129275987:::s06-rectangle-9-0.7882806079988727:::s06-circle-6-0.7834896764090143:::s06-x-1-0.6913229836435503:::s06-check-4-0.6767080264306099:::s06-v-4-0.6598735917719407:::s06-left_sq_bracket-5-0.6327271745079484:::s06-left_curly_brace-6-0.558769475180315:::s06-arrow-9-0.525018298791589:::s06-right_curly_brace-3-0.4799868491381005:::s06-delete_mark-2-0.42479475002116407:::s06-right_sq_bracket-5-0.39595533752196677:::s06-star-10-0.3671119239724925:::s06-pigtail-7-0.3655933661128399:::s06-question_mark-6-0.3652135247321622:::s06-caret-7-0.29047297972523733:::
s06,v,1,1,16,,s06-v-10,v,1,0.9397178773689502,s06-v-4,s06-v-4-0.9397178773689502:::s06-rectangle-9-0.7158115392386437:::s06-check-4-0.675037865791559:::s06-triangle-2-0.6649049204240594:::s06-circle-6-0.6483198105220016:::s06-x-1-0.5911221267734905:::s06-left_sq_bracket-5-0.5861102937449107:::s06-delete_mark-2-0.5744148903585826:::s06-left_curly_brace-6-0.5695059740343457:::s06-arrow-9-0.5357100989678332:::s06-right_curly_brace-3-0.5141218910638372:::s06-pigtail-7-0.45754750637459984:::s06-question_mark-6-0.40453639117509155:::s06-star-10-0.39272437873997834:::s06-caret-7-0.39218757808862514:::s06-right_sq_bracket-5-0.3761117481099482:::
